TRACTCE,GEOID,NAME,centx,centy
TRACTCE,GEOID,NAME,,centy
192000.00,42003192000.00,1920.00,-80.03,40.40
429201.00,42003429201.00,4292.01,-80.00,40.54
151600.00,42003151600.00,1516.00,-79.94,40.43
151700.00,42003151700.00,1517.00,-79.93,40.42
407001.00,42003407001.00,4070.01,-79.87,40.65
432400.00,42003432400.00,4324.00,-80.07,40.50
2100.00,42049002100.00,21.00,-80.11,42.09
2200.00,42049002200.00,22.00,-80.10,42.10
2400.00,42049002400.00,24.00,-80.08,42.11
2600.00,42049002600.00,26.00,-80.05,42.12
2700.00,42049002700.00,27.00,-80.03,42.12
2800.00,42049002800.00,28.00,-80.05,42.11
261402.00,42051261402.00,2614.02,-79.84,39.99
262702.00,42051262702.00,2627.02,-79.46,39.83
30500.00,42003030500.00,305.00,-79.98,40.44
40200.00,42003040200.00,402.00,-79.97,40.44
101600.00,42003101600.00,1016.00,-79.94,40.47
101700.00,42003101700.00,1017.00,-79.94,40.47
101800.00,42003101800.00,1018.00,-79.94,40.48
110200.00,42003110200.00,1102.00,-79.92,40.48
180700.00,42003180700.00,1807.00,-80.00,40.42
202200.00,42003202200.00,2022.00,-80.06,40.45
518001.00,42003518001.00,5180.01,-79.86,40.43
50600.00,42003050600.00,506.00,-79.96,40.45
50900.00,42003050900.00,509.00,-79.97,40.45
484600.00,42003484600.00,4846.00,-79.90,40.39
551200.00,42003551200.00,5512.00,-79.84,40.35
404000.00,42003404000.00,4040.00,-79.78,40.59
475402.00,42003475402.00,4754.02,-80.02,40.31
191100.00,42003191100.00,1911.00,-80.02,40.44
478200.00,42003478200.00,4782.00,-79.97,40.37
471000.00,42003471000.00,4710.00,-80.09,40.39
465800.00,42003465800.00,4658.00,-80.07,40.43
191500.00,42003191500.00,1915.00,-80.01,40.42
191600.00,42003191600.00,1916.00,-80.02,40.42
474202.00,42003474202.00,4742.02,-80.10,40.33
521401.00,42003521401.00,5214.01,-79.73,40.42
526101.00,42003526101.00,5261.01,-79.77,40.52
459202.00,42003459202.00,4592.02,-80.10,40.43
488100.00,42003488100.00,4881.00,-79.89,40.39
202300.00,42003202300.00,2023.00,-80.04,40.41
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
801001.00,42129801001.00,8010.01,-79.73,40.58
51000.00,42003051000.00,510.00,-79.97,40.44
51100.00,42003051100.00,511.00,-79.98,40.44
470600.00,42003470600.00,4706.00,-80.09,40.40
141100.00,42003141100.00,1411.00,-79.90,40.42
562300.00,42003562300.00,5623.00,-79.93,40.41
415001.00,42003415001.00,4150.01,-79.86,40.58
408001.00,42003408001.00,4080.01,-79.96,40.65
413300.00,42003413300.00,4133.00,-80.04,40.56
422000.00,42003422000.00,4220.00,-79.89,40.52
191400.00,42003191400.00,1914.00,-80.01,40.43
310200.00,42003310200.00,3102.00,-79.91,40.37
488300.00,42003488300.00,4883.00,-79.89,40.37
458000.00,42003458000.00,4580.00,-80.13,40.40
456001.00,42003456001.00,4560.01,-80.15,40.37
210700.00,42003210700.00,2107.00,-80.03,40.46
459101.00,42003459101.00,4591.01,-80.14,40.50
431500.00,42003431500.00,4315.00,-80.06,40.49
477100.00,42003477100.00,4771.00,-80.01,40.36
480400.00,42003480400.00,4804.00,-79.95,40.38
520002.00,42003520002.00,5200.02,-79.83,40.42
523502.00,42003523502.00,5235.02,-79.79,40.46
523702.00,42003523702.00,5237.02,-79.80,40.49
526202.00,42003526202.00,5262.02,-79.75,40.47
10300.00,42003010300.00,103.00,-79.99,40.44
80200.00,42003080200.00,802.00,-79.95,40.46
80400.00,42003080400.00,804.00,-79.95,40.46
80900.00,42003080900.00,809.00,-79.94,40.46
130200.00,42003130200.00,1302.00,-79.89,40.46
130300.00,42003130300.00,1303.00,-79.90,40.45
130400.00,42003130400.00,1304.00,-79.89,40.45
130600.00,42003130600.00,1306.00,-79.88,40.45
492700.00,42003492700.00,4927.00,-79.88,40.30
488400.00,42003488400.00,4884.00,-79.87,40.36
130100.00,42003130100.00,1301.00,-79.89,40.46
476100.00,42003476100.00,4761.00,-80.02,40.37
470300.00,42003470300.00,4703.00,-80.08,40.38
474101.00,42003474101.00,4741.01,-80.08,40.36
170600.00,42003170600.00,1706.00,-79.98,40.42
496102.00,42003496102.00,4961.02,-79.84,40.25
,,,,
TRACTCE,GEOID,NAME,,centy
523501.00,42003523501.00,5235.01,-79.81,40.47
414200.00,42003414200.00,4142.00,-79.95,40.57
413202.00,42003413202.00,4132.02,-80.06,40.58
429202.00,42003429202.00,4292.02,-80.00,40.52
260200.00,42003260200.00,2602.00,-80.02,40.49
462100.00,42003462100.00,4621.00,-80.07,40.48
473300.00,42003473300.00,4733.00,-80.03,40.38
424000.00,42003424000.00,4240.00,-79.92,40.49
290400.00,42003290400.00,2904.00,-79.98,40.39
459201.00,42003459201.00,4592.01,-80.13,40.44
490002.00,42003490002.00,4900.02,-80.01,40.30
504100.00,42003504100.00,5041.00,-79.83,40.38
551300.00,42003551300.00,5513.00,-79.83,40.33
523100.00,42003523100.00,5231.00,-79.87,40.47
474102.00,42003474102.00,4741.02,-80.07,40.34
426400.00,42003426400.00,4264.00,-79.96,40.52
420000.00,42003420000.00,4200.00,-79.86,40.49
486800.00,42003486800.00,4868.00,-79.84,40.37
523600.00,42003523600.00,5236.00,-79.81,40.45
523800.00,42003523800.00,5238.00,-79.84,40.49
520001.00,42003520001.00,5200.01,-79.82,40.43
552400.00,42003552400.00,5524.00,-79.84,40.33
141400.00,42003141400.00,1414.00,-79.92,40.42
484300.00,42003484300.00,4843.00,-79.90,40.41
469000.00,42003469000.00,4690.00,-80.05,40.42
40400.00,42003040400.00,404.00,-79.95,40.45
497000.00,42003497000.00,4970.00,-79.86,40.30
413201.00,42003413201.00,4132.01,-80.04,40.58
451102.00,42003451102.00,4511.02,-80.20,40.52
519000.00,42003519000.00,5190.00,-79.84,40.44
191700.00,42003191700.00,1917.00,-80.01,40.40
260700.00,42003260700.00,2607.00,-80.01,40.48
260900.00,42003260900.00,2609.00,-80.00,40.48
475401.00,42003475401.00,4754.01,-80.01,40.34
429500.00,42003429500.00,4295.00,-80.02,40.54
475304.00,42003475304.00,4753.04,-80.05,40.30
413100.00,42003413100.00,4131.00,-80.03,40.60
421200.00,42003421200.00,4212.00,-79.92,40.51
407002.00,42003407002.00,4070.02,-79.87,40.61
488600.00,42003488600.00,4886.00,-79.92,40.34
80600.00,42003080600.00,806.00,-79.94,40.46
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
491200.00,42003491200.00,4912.00,-79.92,40.31
40500.00,42003040500.00,405.00,-79.96,40.44
912401.00,42019912401.00,9124.01,-80.04,40.70
912002.00,42019912002.00,9120.02,-80.13,40.70
60500.00,42003060500.00,605.00,-79.97,40.46
70300.00,42003070300.00,703.00,-79.94,40.45
70500.00,42003070500.00,705.00,-79.93,40.46
70800.00,42003070800.00,708.00,-79.92,40.46
90200.00,42003090200.00,902.00,-79.96,40.47
90300.00,42003090300.00,903.00,-79.95,40.46
100500.00,42003100500.00,1005.00,-79.94,40.48
101100.00,42003101100.00,1011.00,-79.95,40.48
140100.00,42003140100.00,1401.00,-79.94,40.44
140200.00,42003140200.00,1402.00,-79.93,40.45
20900.00,42025020900.00,209.00,-75.62,40.80
20102.00,42025020102.00,201.02,-75.74,40.87
20500.00,42025020500.00,205.00,-75.75,40.80
20200.00,42025020200.00,202.00,-75.84,40.93
20800.00,42025020800.00,208.00,-75.57,40.85
60300.00,42003060300.00,603.00,-79.97,40.47
70900.00,42003070900.00,709.00,-79.94,40.45
111300.00,42003111300.00,1113.00,-79.92,40.47
111400.00,42003111400.00,1114.00,-79.93,40.47
120300.00,42003120300.00,1203.00,-79.90,40.47
120400.00,42003120400.00,1204.00,-79.91,40.47
120700.00,42003120700.00,1207.00,-79.90,40.46
204400.00,42091204400.00,2044.00,-75.23,40.01
300101.00,42089300101.00,3001.01,-75.20,41.14
801500.00,42129801500.00,8015.00,-79.57,40.60
805600.00,42129805600.00,8056.00,-79.86,40.13
806100.00,42129806100.00,8061.00,-79.71,40.20
105805.00,42017105805.00,1058.05,-74.80,40.18
801600.00,42129801600.00,8016.00,-79.56,40.60
802102.00,42129802102.00,8021.02,-79.67,40.45
802301.00,42129802301.00,8023.01,-79.71,40.38
802400.00,42129802400.00,8024.00,-79.61,40.36
802700.00,42129802700.00,8027.00,-79.61,40.32
803200.00,42129803200.00,8032.00,-79.75,40.36
803302.00,42129803302.00,8033.02,-79.77,40.31
803600.00,42129803600.00,8036.00,-79.65,40.32
,,,,
TRACTCE,GEOID,NAME,,centy
804000.00,42129804000.00,8040.00,-79.56,40.30
804200.00,42129804200.00,8042.00,-79.53,40.30
105808.00,42017105808.00,1058.08,-74.85,40.18
105809.00,42017105809.00,1058.09,-74.84,40.18
105811.00,42017105811.00,1058.11,-74.82,40.16
105812.00,42017105812.00,1058.12,-74.82,40.15
105900.00,42017105900.00,1059.00,-74.81,40.14
104601.00,42017104601.00,1046.01,-75.11,40.29
104604.00,42017104604.00,1046.04,-75.16,40.32
980000.00,42017980000.00,9800.00,-74.76,40.15
11501.00,42027011501.00,115.01,-77.88,40.77
806300.00,42129806300.00,8063.00,-79.59,40.10
806600.00,42129806600.00,8066.00,-79.60,40.17
806700.00,42129806700.00,8067.00,-79.55,40.15
804702.00,42129804702.00,8047.02,-79.57,40.28
804502.00,42129804502.00,8045.02,-79.51,40.29
804802.00,42129804802.00,8048.02,-79.65,40.29
807100.00,42129807100.00,8071.00,-79.49,40.22
807402.00,42129807402.00,8074.02,-79.43,40.30
807800.00,42129807800.00,8078.00,-79.35,40.31
808300.00,42129808300.00,8083.00,-79.11,40.34
806800.00,42129806800.00,8068.00,-79.54,40.15
807300.00,42129807300.00,8073.00,-79.37,40.25
807500.00,42129807500.00,8075.00,-79.39,40.32
807900.00,42129807900.00,8079.00,-79.35,40.40
808200.00,42129808200.00,8082.00,-79.30,40.33
808500.00,42129808500.00,8085.00,-79.24,40.24
801200.00,42129801200.00,8012.00,-79.65,40.60
801703.00,42129801703.00,8017.03,-79.58,40.51
800100.00,42129800100.00,8001.00,-79.77,40.58
800200.00,42129800200.00,8002.00,-79.76,40.58
800300.00,42129800300.00,8003.00,-79.76,40.58
800400.00,42129800400.00,8004.00,-79.76,40.59
800600.00,42129800600.00,8006.00,-79.76,40.57
17605.00,42095017605.00,176.05,-75.32,40.68
800700.00,42129800700.00,8007.00,-79.77,40.56
800800.00,42129800800.00,8008.00,-79.75,40.56
800900.00,42129800900.00,8009.00,-79.74,40.57
51100.00,42037051100.00,511.00,-76.45,41.01
50900.00,42037050900.00,509.00,-76.39,41.03
50300.00,42037050300.00,503.00,-76.50,41.03
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
51200.00,42037051200.00,512.00,-76.46,41.01
51000.00,42037051000.00,510.00,-76.45,40.99
754200.00,42125754200.00,7542.00,-80.23,40.17
5302.00,42077005302.00,53.02,-75.79,40.67
9600.00,42077009600.00,96.00,-75.44,40.61
530100.00,42053530100.00,5301.00,-79.10,41.50
960100.00,42113960100.00,9601.00,-76.38,41.46
960200.00,42113960200.00,9602.00,-76.59,41.44
200100.00,42079200100.00,2001.00,-75.89,41.25
200300.00,42079200300.00,2003.00,-75.92,41.24
200600.00,42079200600.00,2006.00,-75.90,41.23
311403.00,42029311403.00,3114.03,-75.81,40.02
302705.00,42029302705.00,3027.05,-75.56,39.96
34702.00,42101034702.00,347.02,-75.03,40.06
34801.00,42101034801.00,348.01,-75.02,40.05
34802.00,42101034802.00,348.02,-75.01,40.06
34900.00,42101034900.00,349.00,-75.01,40.05
35100.00,42101035100.00,351.00,-74.98,40.05
35200.00,42101035200.00,352.00,-74.99,40.06
980300.00,42101980300.00,9803.00,-75.01,40.09
35500.00,42101035500.00,355.00,-75.03,40.09
35800.00,42101035800.00,358.00,-75.03,40.12
35900.00,42101035900.00,359.00,-75.02,40.11
36000.00,42101036000.00,360.00,-75.01,40.10
36100.00,42101036100.00,361.00,-74.99,40.10
26000.00,42101026000.00,260.00,-75.17,40.08
27500.00,42101027500.00,275.00,-75.13,40.04
300501.00,42029300501.00,3005.01,-75.49,40.10
305101.00,42029305101.00,3051.01,-75.87,40.02
311404.00,42029311404.00,3114.04,-75.81,40.05
303902.00,42029303902.00,3039.02,-75.65,39.97
304406.00,42029304406.00,3044.06,-75.68,40.06
303302.00,42029303302.00,3033.02,-75.66,39.84
303301.00,42029303301.00,3033.01,-75.71,39.83
306501.00,42029306501.00,3065.01,-75.75,39.79
304502.00,42029304502.00,3045.02,-75.72,40.07
304405.00,42029304405.00,3044.05,-75.69,40.04
308102.00,42029308102.00,3081.02,-75.99,39.75
303901.00,42029303901.00,3039.01,-75.63,39.93
311000.00,42029311000.00,3110.00,-75.59,40.17
,,,,
TRACTCE,GEOID,NAME,,centy
311300.00,42029311300.00,3113.00,-75.66,39.91
311200.00,42029311200.00,3112.00,-75.78,39.91
311100.00,42029311100.00,3111.00,-75.62,39.87
311800.00,42029311800.00,3118.00,-75.96,39.97
910700.00,42019910700.00,9107.00,-79.83,40.92
912700.00,42019912700.00,9127.00,-79.74,40.71
970700.00,42123970700.00,9707.00,-79.14,41.85
1400.00,42107001400.00,14.00,-76.26,40.73
1300.00,42107001300.00,13.00,-76.36,40.66
3600.00,42107003600.00,36.00,-76.31,40.56
3500.00,42107003500.00,35.00,-76.23,40.58
911501.00,42019911501.00,9115.01,-79.83,40.78
100900.00,42013100900.00,1009.00,-78.38,40.54
970300.00,42059970300.00,9703.00,-80.21,39.97
970600.00,42059970600.00,9706.00,-80.19,39.90
10103.00,42013010103.00,101.03,-78.24,40.68
1000.00,42081001000.00,10.00,-77.07,41.24
6500.00,42101006500.00,65.00,-75.24,39.94
6600.00,42101006600.00,66.00,-75.23,39.93
6700.00,42101006700.00,67.00,-75.22,39.92
7200.00,42101007200.00,72.00,-75.23,39.94
1300.00,42101001300.00,13.00,-75.18,39.94
1600.00,42101001600.00,16.00,-75.15,39.94
1700.00,42101001700.00,17.00,-75.15,39.94
7300.00,42101007300.00,73.00,-75.22,39.94
7400.00,42101007400.00,74.00,-75.21,39.94
105010.00,42017105010.00,1050.10,-74.97,40.21
105009.00,42017105009.00,1050.09,-74.97,40.20
10100.00,42095010100.00,101.00,-75.35,40.66
215600.00,42079215600.00,2156.00,-76.05,41.18
217400.00,42079217400.00,2174.00,-75.99,40.95
1800.00,42101001800.00,18.00,-75.16,39.94
1900.00,42101001900.00,19.00,-75.17,39.94
2100.00,42101002100.00,21.00,-75.18,39.94
2200.00,42101002200.00,22.00,-75.17,39.94
2400.00,42101002400.00,24.00,-75.16,39.94
950900.00,42103950900.00,9509.00,-75.16,41.26
2500.00,42101002500.00,25.00,-75.15,39.93
2900.00,42101002900.00,29.00,-75.17,39.93
3100.00,42101003100.00,31.00,-75.18,39.93
3200.00,42101003200.00,32.00,-75.19,39.93
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
3300.00,42101003300.00,33.00,-75.20,39.94
331100.00,42033331100.00,3311.00,-78.43,41.02
105011.00,42017105011.00,1050.11,-74.95,40.20
10300.00,42095010300.00,103.00,-75.37,40.64
32701.00,42085032701.00,327.01,-80.45,41.16
7800.00,42101007800.00,78.00,-75.22,39.95
7900.00,42101007900.00,79.00,-75.22,39.95
8000.00,42101008000.00,80.00,-75.23,39.95
8200.00,42101008200.00,82.00,-75.25,39.95
8301.00,42101008301.00,83.01,-75.25,39.96
3600.00,42101003600.00,36.00,-75.19,39.93
10400.00,42095010400.00,104.00,-75.35,40.65
10500.00,42095010500.00,105.00,-75.35,40.63
10600.00,42095010600.00,106.00,-75.36,40.63
10700.00,42095010700.00,107.00,-75.38,40.63
10800.00,42095010800.00,108.00,-75.38,40.62
10900.00,42095010900.00,109.00,-75.39,40.61
11000.00,42095011000.00,110.00,-75.38,40.61
3701.00,42101003701.00,37.01,-75.18,39.93
3702.00,42101003702.00,37.02,-75.18,39.92
3800.00,42101003800.00,38.00,-75.18,39.92
3901.00,42101003901.00,39.01,-75.17,39.92
3902.00,42101003902.00,39.02,-75.17,39.92
4001.00,42101004001.00,40.01,-75.17,39.92
15300.00,42101015300.00,153.00,-75.16,39.98
25300.00,42101025300.00,253.00,-75.18,40.05
6900.00,42101006900.00,69.00,-75.21,39.93
35301.00,42101035301.00,353.01,-74.99,40.07
31900.00,42101031900.00,319.00,-75.06,40.02
28300.00,42101028300.00,283.00,-75.14,40.03
8302.00,42101008302.00,83.02,-75.24,39.96
8400.00,42101008400.00,84.00,-75.24,39.96
8500.00,42101008500.00,85.00,-75.23,39.96
9000.00,42101009000.00,90.00,-75.19,39.96
4002.00,42101004002.00,40.02,-75.17,39.92
4101.00,42101004101.00,41.01,-75.16,39.92
4102.00,42101004102.00,41.02,-75.16,39.92
11200.00,42101011200.00,112.00,-75.23,39.97
2300.00,42101002300.00,23.00,-75.16,39.93
6200.00,42101006200.00,62.00,-75.23,39.92
,,,,
TRACTCE,GEOID,NAME,,centy
32300.00,42101032300.00,323.00,-75.05,40.02
600.00,42101000600.00,6.00,-75.16,39.95
1500.00,42101001500.00,15.00,-75.16,39.94
11100.00,42095011100.00,111.00,-75.38,40.60
9200.00,42101009200.00,92.00,-75.21,39.96
9300.00,42101009300.00,93.00,-75.22,39.96
9400.00,42101009400.00,94.00,-75.23,39.96
9500.00,42101009500.00,95.00,-75.24,39.97
9600.00,42101009600.00,96.00,-75.24,39.97
217300.00,42079217300.00,2173.00,-75.97,40.94
950600.00,42117950600.00,9506.00,-77.10,41.81
805400.00,42129805400.00,8054.00,-79.89,40.16
10000.00,42101010000.00,100.00,-75.25,39.97
10100.00,42101010100.00,101.00,-75.24,39.97
10200.00,42101010200.00,102.00,-75.23,39.97
10300.00,42101010300.00,103.00,-75.23,39.97
10400.00,42101010400.00,104.00,-75.22,39.97
10500.00,42101010500.00,105.00,-75.21,39.97
30900.00,42085030900.00,309.00,-80.48,41.21
31700.00,42085031700.00,317.00,-80.48,41.26
32300.00,42085032300.00,323.00,-80.47,41.31
32502.00,42085032502.00,325.02,-80.09,41.27
32602.00,42085032602.00,326.02,-80.18,41.21
15201.00,42095015201.00,152.01,-75.21,40.87
15400.00,42095015400.00,154.00,-75.16,40.80
15600.00,42095015600.00,156.00,-75.25,40.87
980400.00,42003980400.00,9804.00,-80.02,40.48
980500.00,42003980500.00,9805.00,-79.94,40.43
18100.00,42095018100.00,181.00,-75.23,40.63
18002.00,42095018002.00,180.02,-75.36,40.57
17401.00,42095017401.00,174.01,-75.26,40.72
18001.00,42095018001.00,180.01,-75.30,40.60
14100.00,42095014100.00,141.00,-75.21,40.70
15300.00,42095015300.00,153.00,-75.20,40.85
17800.00,42095017800.00,178.00,-75.34,40.63
16300.00,42095016300.00,163.00,-75.47,40.66
17902.00,42095017902.00,179.02,-75.34,40.57
14700.00,42095014700.00,147.00,-75.22,40.68
14600.00,42095014600.00,146.00,-75.24,40.67
15902.00,42095015902.00,159.02,-75.45,40.78
11200.00,42095011200.00,112.00,-75.37,40.61
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
14200.00,42095014200.00,142.00,-75.23,40.69
14400.00,42095014400.00,144.00,-75.21,40.69
403402.00,42045403402.00,4034.02,-75.28,39.89
403501.00,42045403501.00,4035.01,-75.29,39.90
14500.00,42095014500.00,145.00,-75.20,40.68
211205.00,42079211205.00,2112.05,-75.99,41.36
12502.00,42041012502.00,125.02,-77.14,40.17
11605.00,42041011605.00,116.05,-76.96,40.17
11002.00,42041011002.00,110.02,-76.91,40.23
23300.00,42043023300.00,233.00,-76.84,40.24
30400.00,42085030400.00,304.00,-80.49,41.24
30500.00,42085030500.00,305.00,-80.49,41.22
802200.00,42129802200.00,8022.00,-79.76,40.38
980300.00,42003980300.00,9803.00,-79.91,40.43
12501.00,42041012501.00,125.01,-77.20,40.16
981606.00,42041981606.00,9816.06,-76.98,40.16
981001.00,42041981001.00,9810.01,-76.92,40.21
90502.00,42119090502.00,905.02,-76.97,40.98
951100.00,42015951100.00,9511.00,-76.21,41.70
951300.00,42015951300.00,9513.00,-76.64,41.68
950500.00,42015950500.00,9505.00,-76.56,41.95
951000.00,42015951000.00,9510.00,-76.45,41.77
950600.00,42015950600.00,9506.00,-76.78,41.95
950200.00,42015950200.00,9502.00,-76.40,41.91
950900.00,42015950900.00,9509.00,-76.40,41.76
950800.00,42015950800.00,9508.00,-76.65,41.86
950400.00,42015950400.00,9504.00,-76.52,41.95
950700.00,42015950700.00,9507.00,-76.83,41.80
950300.00,42015950300.00,9503.00,-76.52,41.99
201603.00,42091201603.00,2016.03,-75.13,40.14
201800.00,42091201800.00,2018.00,-75.12,40.11
201902.00,42091201902.00,2019.02,-75.11,40.08
202100.00,42091202100.00,2021.00,-75.13,40.10
202201.00,42091202201.00,2022.01,-75.10,40.06
206006.00,42091206006.00,2060.06,-75.42,40.13
208601.00,42091208601.00,2086.01,-75.52,40.25
16400.00,42095016400.00,164.00,-75.48,40.71
14300.00,42095014300.00,143.00,-75.22,40.69
10200.00,42095010200.00,102.00,-75.37,40.65
16002.00,42095016002.00,160.02,-75.57,40.77
,,,,
TRACTCE,GEOID,NAME,,centy
15901.00,42095015901.00,159.01,-75.39,40.78
17000.00,42095017000.00,170.00,-75.26,40.75
951400.00,42015951400.00,9514.00,-76.83,41.65
951200.00,42015951200.00,9512.00,-76.37,41.63
200103.00,42091200103.00,2001.03,-75.06,40.15
200104.00,42091200104.00,2001.04,-75.04,40.14
200105.00,42091200105.00,2001.05,-75.06,40.12
201604.00,42091201604.00,2016.04,-75.13,40.13
201605.00,42091201605.00,2016.05,-75.14,40.13
201606.00,42091201606.00,2016.06,-75.13,40.13
201607.00,42091201607.00,2016.07,-75.12,40.12
202202.00,42091202202.00,2022.02,-75.11,40.06
202301.00,42091202301.00,2023.01,-75.12,40.08
206702.00,42091206702.00,2067.02,-75.43,40.23
208100.00,42091208100.00,2081.00,-75.51,40.41
208201.00,42091208201.00,2082.01,-75.58,40.36
950104.00,42103950104.00,9501.04,-74.77,41.38
950202.00,42103950202.00,9502.02,-75.04,41.44
950302.00,42103950302.00,9503.02,-75.24,41.40
208000.00,42091208000.00,2080.00,-75.50,40.39
982200.00,42003982200.00,9822.00,-79.95,40.44
980700.00,42003980700.00,9807.00,-80.01,40.44
562700.00,42003562700.00,5627.00,-80.01,40.45
111100.00,42039111100.00,1111.00,-79.67,41.63
111700.00,42039111700.00,1117.00,-80.15,41.67
111600.00,42039111600.00,1116.00,-80.16,41.64
110700.00,42039110700.00,1107.00,-80.09,41.71
110100.00,42039110100.00,1101.00,-79.74,41.79
111300.00,42039111300.00,1113.00,-80.06,41.54
111000.00,42039111000.00,1110.00,-79.68,41.66
110400.00,42039110400.00,1104.00,-80.45,41.70
110600.00,42039110600.00,1106.00,-80.21,41.71
111900.00,42039111900.00,1119.00,-80.28,41.53
111400.00,42039111400.00,1114.00,-80.12,41.62
110300.00,42039110300.00,1103.00,-80.38,41.78
111800.00,42039111800.00,1118.00,-80.22,41.63
110800.00,42039110800.00,1108.00,-79.98,41.66
200106.00,42091200106.00,2001.06,-75.08,40.13
200305.00,42091200305.00,2003.05,-75.09,40.18
200306.00,42091200306.00,2003.06,-75.08,40.17
200307.00,42091200307.00,2003.07,-75.11,40.15
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
31900.00,42085031900.00,319.00,-80.35,41.42
31800.00,42085031800.00,318.00,-80.19,41.44
32000.00,42085032000.00,320.00,-80.45,41.43
32501.00,42085032501.00,325.01,-80.11,41.36
200308.00,42091200308.00,2003.08,-75.12,40.15
300502.00,42029300502.00,3005.02,-75.52,40.12
308101.00,42029308101.00,3081.01,-75.94,39.77
981000.00,42003981000.00,9810.00,-79.95,40.47
31300.00,42085031300.00,313.00,-80.42,41.25
30100.00,42085030100.00,301.00,-80.52,41.23
31200.00,42085031200.00,312.00,-80.42,41.21
32100.00,42085032100.00,321.00,-80.39,41.41
32900.00,42085032900.00,329.00,-80.09,41.16
31100.00,42085031100.00,311.00,-80.48,41.20
32400.00,42085032400.00,324.00,-80.36,41.33
32702.00,42085032702.00,327.02,-80.35,41.19
32200.00,42085032200.00,322.00,-80.38,41.40
31400.00,42085031400.00,314.00,-80.47,41.25
32800.00,42085032800.00,328.00,-80.06,41.19
32601.00,42085032601.00,326.01,-80.28,41.24
33000.00,42085033000.00,330.00,-80.09,41.15
206802.00,42091206802.00,2068.02,-75.38,40.18
208204.00,42091208204.00,2082.04,-75.62,40.31
20300.00,42111020300.00,203.00,-78.82,40.24
21600.00,42111021600.00,216.00,-79.03,39.81
20700.00,42111020700.00,207.00,-79.17,40.07
603801.00,42007603801.00,6038.01,-80.21,40.66
601200.00,42007601200.00,6012.00,-80.32,40.75
601000.00,42007601000.00,6010.00,-80.33,40.74
602602.00,42007602602.00,6026.02,-80.34,40.71
603202.00,42007603202.00,6032.02,-80.29,40.64
600602.00,42007600602.00,6006.02,-80.46,40.76
602900.00,42007602900.00,6029.00,-80.47,40.60
604901.00,42007604901.00,6049.01,-80.28,40.60
602701.00,42007602701.00,6027.01,-80.41,40.66
209201.00,42091209201.00,2092.01,-75.67,40.26
208203.00,42091208203.00,2082.03,-75.61,40.32
201404.00,42091201404.00,2014.04,-75.19,40.15
206201.00,42091206201.00,2062.01,-75.54,40.19
204600.00,42091204600.00,2046.00,-75.26,40.02
,,,,
TRACTCE,GEOID,NAME,,centy
207101.00,42091207101.00,2071.01,-75.37,40.30
205808.00,42091205808.00,2058.08,-75.39,40.11
201901.00,42091201901.00,2019.01,-75.10,40.09
981200.00,42003981200.00,9812.00,-80.01,40.45
950603.00,42103950603.00,9506.03,-74.80,41.32
200309.00,42091200309.00,2003.09,-75.11,40.14
200401.00,42091200401.00,2004.01,-75.11,40.17
470501.00,42003470501.00,4705.01,-80.06,40.40
980800.00,42003980800.00,9808.00,-79.97,40.43
202302.00,42091202302.00,2023.02,-75.14,40.08
202401.00,42091202401.00,2024.01,-75.15,40.07
300109.00,42029300109.00,3001.09,-75.39,40.06
300201.00,42029300201.00,3002.01,-75.44,40.04
300202.00,42029300202.00,3002.02,-75.44,40.02
300303.00,42029300303.00,3003.03,-75.50,40.04
302805.00,42029302805.00,3028.05,-75.55,39.97
111200.00,42039111200.00,1112.00,-79.68,41.63
110900.00,42039110900.00,1109.00,-79.83,41.69
111500.00,42039111500.00,1115.00,-80.14,41.64
300107.00,42029300107.00,3001.07,-75.49,40.07
301401.00,42029301401.00,3014.01,-75.65,40.23
307000.00,42029307000.00,3070.00,-75.87,39.82
300301.00,42029300301.00,3003.01,-75.48,39.99
308200.00,42029308200.00,3082.00,-76.05,39.74
306800.00,42029306800.00,3068.00,-75.91,39.73
303802.00,42029303802.00,3038.02,-75.73,39.98
304300.00,42029304300.00,3043.00,-75.75,40.04
303100.00,42029303100.00,3031.00,-75.60,39.90
300600.00,42029300600.00,3006.00,-75.52,40.15
301700.00,42029301700.00,3017.00,-75.74,40.13
304000.00,42029304000.00,3040.00,-75.68,40.01
300302.00,42029300302.00,3003.02,-75.51,40.02
307900.00,42029307900.00,3079.00,-75.99,39.81
301800.00,42029301800.00,3018.00,-75.65,40.13
302703.00,42029302703.00,3027.03,-75.60,39.98
301600.00,42029301600.00,3016.00,-75.75,40.18
203105.00,42091203105.00,2031.05,-75.27,40.08
21300.00,42111021300.00,213.00,-78.86,39.84
306300.00,42029306300.00,3063.00,-75.83,39.82
304600.00,42029304600.00,3046.00,-75.77,40.09
305500.00,42029305500.00,3055.00,-75.82,39.99
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
307800.00,42029307800.00,3078.00,-75.95,39.84
301500.00,42029301500.00,3015.00,-75.68,40.18
306700.00,42029306700.00,3067.00,-75.83,39.76
